Date,AAPL-Open,AMZN-Open,GOOGL-Open,META-Open,NFLX-Open,AAPL-High,AMZN-High,GOOGL-High,META-High,NFLX-High,AAPL-Low,AMZN-Low,GOOGL-Low,META-Low,NFLX-Low,AAPL-Close,AMZN-Close,GOOGL-Close,META-Close,NFLX-Close,^IXIC-Close,AAPL-Volume,AMZN-Volume,GOOGL-Volume,META-Volume,NFLX-Volume,META-SMA_50,META-EMA_20,META-RSI,META-MACD,META-MACD_signal,META-ATR,AAPL-SMA_50,AAPL-EMA_20,AAPL-RSI,AAPL-MACD,AAPL-MACD_signal,AAPL-ATR,AMZN-SMA_50,AMZN-EMA_20,AMZN-RSI,AMZN-MACD,AMZN-MACD_signal,AMZN-ATR,NFLX-SMA_50,NFLX-EMA_20,NFLX-RSI,NFLX-MACD,NFLX-MACD_signal,NFLX-ATR,GOOGL-SMA_50,GOOGL-EMA_20,GOOGL-RSI,GOOGL-MACD,GOOGL-MACD_signal,GOOGL-ATR
2015-03-30,27.703797982866327,18.5935001373291,27.911320242754304,83.49107168213617,59.71571350097656,28.228617663523096,18.805999755859375,28.006474341079354,84.01905363372593,60.56428527832031,27.692630917889737,18.577499389648438,27.738944780366822,82.09640524411114,59.36428451538086,28.2219181060791,18.72949981689453,27.955657958984375,82.88339233398438,60.36714172363281,4947.43994140625,188398800,36418000,24788000,24527700,13272700,78.28515579223632,80.27841321979768,56.36851990638764,1.45993904614771,1.2599352486920528,1.6917306387208852,27.45845760345459,27.827700601345455,56.545911301240906,0.0896688376867445,0.20765031862088296,0.598865181028935,18.110899963378905,18.41671332152672,59.01655658727321,0.12331467918157912,0.22212579401098043,0.39792877287901907,63.42137145996094,61.83231085371506,53.09550601169519,-0.8699211698106311,-0.40542440724967665,1.6764279699167597,27.3174125289917,27.77170877301923,53.078811209715205,0.20573559531311503,0.29946511197701536,0.5049027179834887
2015-03-31,28.159388867377384,18.66200065612793,27.796234542444036,82.58453237077482,60.11000061035156,28.248720288123753,18.885000228881836,28.020920135958512,83.18224759992354,60.41999816894531,27.773032900642892,18.57550048828125,27.63332527669548,81.897155677055,59.45571517944336,27.788665771484375,18.604999542236328,27.63482093811035,81.90711975097656,59.52714157104492,4900.8798828125,168362400,50122000,34932000,19734300,14248500,78.425419921875,80.3834910605189,54.2942298012622,1.3412122764248977,1.2761906542386217,1.6781760148591405,27.542681999206543,27.825182225225387,54.29604219352425,0.06352640445926028,0.17882553578855842,0.5947592545773326,18.19225996017456,18.42886081963702,57.889955144728134,0.11013451081246473,0.1997275373712773,0.394981138469738,63.64808570861816,61.68359025483311,51.67925424933538,-0.9301157318506341,-0.5103626721698682,1.652689803902933,27.361492729187013,27.762877299799303,51.215281544299685,0.15537995415101946,0.2706480804118162,0.5009924560261402
2015-04-01,27.8757612953761,18.604999542236328,27.64129901217455,82.18605816164003,59.64285659790039,27.942760281749532,18.658000946044922,27.824134601619633,82.40522219946233,59.78571319580078,27.491637408392435,18.41699981689453,27.202887752769538,80.56226362742521,58.702857971191406,27.748464584350586,18.51300048828125,27.375263214111328,81.35921478271484,59.01714324951172,4880.22998046875,162485600,49162000,38902000,22058200,14639800,78.5336067199707,80.44644097807993,53.15853082057897,1.1892007382744652,1.2587926710457904,1.6836687667650732,27.613956489562987,27.820232700007658,54.089461407711646,0.0391135611682607,0.1508831408644989,0.5899713752033248,18.27307996749878,18.434289185356004,57.05734007496699,0.09121411806175672,0.1780248535093732,0.3898484714924264,63.831857147216795,61.51156141578012,50.82773186667085,-1.0073607308151011,-0.6097622838989147,1.633695317926481,27.40089988708496,27.737869939432336,49.75340509037177,0.09345135754659495,0.23520873583877194,0.5050009357869387
2015-04-02,27.92265581279033,18.524999618530273,27.271639671748396,81.93700284053705,59.07143020629883,28.04101919469861,18.663999557495117,27.301032176581195,82.24582072307875,59.60714340209961,27.735061404600927,18.450000762939453,26.92439723540257,81.13008767628995,58.861427307128906,27.9874210357666,18.612499237060547,26.967741012573242,81.24962615966797,59.1542854309082,4886.93994140625,128880400,37506000,47760000,19664100,9864400,78.62964004516601,80.49825937689207,52.92944910779682,1.0478091217793661,1.2165959611925055,1.6647375760991976,27.686317481994628,27.83101904425017,55.138989204361636,0.03860300415957241,0.1284271135235136,0.5805042556998034,18.348079948425294,18.44578660804662,57.7374117077396,0.08328819352366068,0.1590775215122307,0.38398681559453435,63.84557144165039,61.359479094175484,51.052088831666396,-1.0454603054956308,-0.6969018882182579,1.6040960104946218,27.421744346618652,27.68818420221562,47.54899193549008,0.011357935496825178,0.1904385757703826,0.503196437217666
2015-04-06,27.79759378512116,18.5049991607666,26.84468431878697,80.49252327229134,58.76856994628906,28.476510067980243,19.010000228881836,27.178475279382813,82.49486886026158,60.4471435546875,27.766328049398123,18.468000411987305,26.688251816868096,80.49252327229134,58.46428680419922,28.440776824951172,18.851999282836914,27.099262237548828,82.12628173828125,60.33000183105469,4917.31982421875,148776000,61014000,33718000,19062900,10730300,78.72507537841797,80.60329307762684,54.5502718774175,0.9950240083261122,1.1722815706192269,1.6759911764948991,27.75506603240967,27.870358255908297,57.065330964624586,0.07392820901182517,0.11752733262117591,0.5848268477958806,18.414799938201906,18.47199387738793,59.34078961983866,0.09523468714094463,0.1463089546379735,0.3892539156378676,63.82805717468262,61.29306120623221,52.95571205665611,-0.9696069796012168,-0.7514429064948497,1.6167213684944104,27.428370323181152,27.650189236753246,48.31355736271325,-0.04259798617371047,0.143831263381564,0.5027640047275678
2015-04-07,28.505544959128052,18.8075008392334,27.151074772387638,82.33548278778628,60.49714279174805,28.612741291445364,18.965499877929688,27.408640216066914,83.10254926306028,60.84857177734375,28.13482189606946,18.701499938964844,27.081327917250473,81.90711881837414,60.0428581237793,28.141521453857422,18.720500946044922,27.14459800720215,82.0067367553711,60.494285583496094,4910.22998046875,140049200,39098000,27318000,17467000,9977100,78.81453353881835,80.6938378310297,54.28657541476365,0.9327924933562031,1.124383755166622,1.6599724854346072,27.815248908996583,27.887852655775983,55.439739134920686,0.0768899415123876,0.10939985439941825,0.5812632660485479,18.476819953918458,18.488026591494833,58.08905565219137,0.0930192841951154,0.13565102054940187,0.38507878308210014,63.78805717468262,61.24152729508794,53.21869914110717,-0.8860228268726473,-0.7783588905704092,1.589687777996745,27.431269760131837,27.617570447749948,48.580829867828776,-0.08076916840849435,0.09891117702355232,0.4969156145305302
2015-04-08,28.1057853751071,18.732999801635742,27.201392948568234,82.31554734711844,61.2014274597168,28.228616268359257,19.07900047302246,27.47540118211914,82.78375996991859,63.10714340209961,27.90925764975846,18.732500076293945,27.201392948568234,81.5285527939549,61.18428421020508,28.04995346069336,19.059999465942383,27.342880249023438,81.96688079833984,63.04999923706055,4950.81982421875,149316800,52728000,28386000,18966700,22327900,78.90976943969727,80.77596963537229,54.1962184749501,0.8702261019401902,1.0735522245213356,1.6464803084522432,27.873066711425782,27.898310772222267,54.94430395423131,0.07102957929874165,0.10172579937928293,0.5725331111336229,18.548359947204588,18.52492806726564,60.32429605952885,0.1173060238254422,0.13198202120460995,0.3841928078786148,63.773171463012694,61.35820290424746,57.07995455210973,-0.6065649476485717,-0.7440001019860417,1.623793446016971,27.4433459854126,27.599848499445013,49.75633634291829,-0.09393753214050449,0.06034143519074095,0.49137853321007885
2015-04-09,28.105784648045375,19.033000946044922,27.36131347684532,82.18606113209188,63.0,28.26881458361224,19.22100067138672,27.369284003131412,82.48492257635347,63.13571548461914,27.84002590093208,18.940000534057617,26.999623765069007,81.3990664225411,62.11428451538086,28.264347076416016,19.177000045776367,27.302026748657227,81.85731506347656,62.78571319580078,4974.56005859375,129936000,47846000,32366000,15927300,13455400,79.03708312988282,80.8457338565403,53.94089427413616,0.8025494562896398,1.0193516708749963,1.6277928366309142,27.95279022216797,27.921926017654123,55.898871740283575,0.08273129814286406,0.09792689913199916,0.5677416301851742,18.62514995574951,18.56699722716956,61.06460796010684,0.14433065498894493,0.13445174796147694,0.38075305219363104,63.731257095336915,61.45030034241219,56.58037193003117,-0.40178669288519586,-0.6755574201658725,1.6037146967910147,27.470079078674317,27.580634192942576,49.51506484293953,-0.10644308173592876,0.026984531805407008,0.48732125670515636
2015-04-10,28.128123439254246,19.215499877929688,27.37924856743447,81.89715734962641,64.39714050292969,28.409516821392867,19.356000900268555,27.393197938897213,82.2956367106508,64.99571228027344,27.974028483200485,19.06599998474121,27.150577699330523,81.59830352912937,63.9471435546875,28.384950637817383,19.13249969482422,27.32793426513672,81.7278060913086,64.93856811523438,4995.97998046875,160752000,51470000,26104000,12529700,22367100,79.1526417541504,80.9026417426544,53.631939538126275,0.7300493805068413,0.9614912128013653,1.5967775147939314,28.007475662231446,27.95179857379369,56.4359735608967,0.10057730158673905,0.09845697962294714,0.5633331871187478,18.70388994216919,18.603481257340828,60.61956535734001,0.16030911972783102,0.13962322231474775,0.37772798097142146,63.7658570098877,61.675349876142654,59.56279102814859,-0.06503140919399897,-0.5534522179714978,1.6239241763804029,27.506058654785157,27.56433097179381,49.675153240367145,-0.11296115395921547,-0.0010046053475174866,0.47916455613387415
2015-04-13,28.668572226421336,19.17650032043457,27.253705112420366,81.61822270844183,67.23999786376953,28.713240487086196,19.263999938964844,27.563580717220912,83.62057595375165,69.28571319580078,28.275516749623428,19.006999969482422,27.2163401803677,81.60825863448386,67.05714416503906,28.32911491394043,19.118000030517578,27.332916259765625,82.6941146850586,67.81143188476562,4988.25,145460400,37890000,29326000,26883100,44436700,79.25246047973633,81.01822064216434,55.59506127511721,0.7420121219960265,0.9175953946402975,1.6106288416097267,28.04507251739502,27.976141563480574,56.10869888826237,0.10895890122253604,0.10055736394286492,0.5591462054635485,18.774469947814943,18.63667601690062,60.471013860540346,0.16984430697482722,0.14566743924676365,0.37370371392178814,63.85408561706543,62.07122613476349,63.06501580109993,0.4287236170132047,-0.35701705097455727,1.7146982065199363,27.54134075164795,27.54940099037264,49.70687865984614,-0.11638317503031814,-0.02408031928407762,0.47476708882451885
2015-04-14,28.36261224663373,19.175500869750977,27.22979181083736,82.85350472872476,68.85713958740234,28.427377471187047,19.390499114990234,27.22979181083736,83.37153018737371,69.14286041259766,28.11918592000505,19.06049919128418,26.690247585756453,82.12628691226232,67.42143249511719,28.206283569335938,19.25550079345703,26.891517639160156,83.2021713256836,68.38714599609375,4977.2900390625,102098400,51672000,47206000,19634200,28641900,79.40408126831055,81.15912068626236,56.59458197362236,0.7834573965232039,0.8907677950168787,1.598449322726449,28.087953987121583,27.99098943482608,55.377874601746115,0.10448547286364374,0.10134298572702069,0.5507810503208301,18.805049972534178,18.67660019603329,61.39898267534456,0.1863480694458488,0.15380356528658068,0.372246920914597,63.95954284667969,62.478704835494476,63.716475286256255,0.8566088958055573,-0.11429186161853432,1.7149225302186208,27.54356273651123,27.50695690319764,46.99170809459805,-0.15294922765534835,-0.049854100958331767,0.480363808330674
2015-04-15,28.230861644405707,19.232500076293945,26.800845398141572,83.23207118168037,68.70428466796875,28.39165619287691,19.288999557495117,27.061400269721776,83.34165320796872,68.70428466796875,28.14153020379581,19.082000732421875,26.522353991612874,81.9569355667216,67.36428833007812,28.313491821289062,19.172500610351562,26.954288482666016,82.395263671875,67.92285919189453,5011.02001953125,115881600,38664000,46962000,22390900,42528500,79.55789398193359,81.23887184662446,54.57622056537429,0.7426317743073696,0.861140590874977,1.5913249333438046,28.12643966674805,28.011796040404338,55.8965523059219,0.1083421576628929,0.10274282011419514,0.5407592149461724,18.824029998779295,18.7085937711506,60.511916914870135,0.19053364572731724,0.16114958137472798,0.36673865105321846,64.05780006408692,62.82994060042351,62.79250076334747,1.1450476011249222,0.137576030930157,1.7024249904743545,27.552370796203615,27.471300876066568,47.414278145913265,-0.17484747250748,-0.07485277526816142,0.4823198906566149
2015-04-16,28.201821813915277,19.184499740600586,26.820273458722053,82.15617518998731,76.0,28.38495046060868,19.372499465942383,27.163030792928357,82.75389046856115,81.25,28.163856513664786,19.177499771118164,26.807819749032532,81.83739320139044,75.71428680419922,28.177255630493164,19.302000045776367,27.07784080505371,81.99678039550781,80.29285430908203,5007.7900390625,113476000,41608000,31722000,13769700,104500900,79.6955680847168,81.28776917235888,53.59966783841965,0.6703950080826928,0.8229914743165201,1.5688306778047016,28.162111511230467,28.022470852668132,55.05528525665453,0.09926126406419655,0.10204650890419542,0.5301037060127631,18.84652000427246,18.746878046932906,61.41174969357506,0.20197205907885163,0.16931407691555272,0.36118065787113857,64.3581714630127,63.95658019453052,73.41717861831711,2.344763603516867,0.5790135454474991,2.0899155177287247,27.56255382537842,27.44591635535606,48.254213956660266,-0.18015562754294834,-0.0959133457231188,0.4780829290979219
2015-04-17,28.03878931074127,19.131500244140625,26.7684598462344,81.16994366147713,79.77857208251953,28.170551816596443,19.17799949645996,26.892510419106586,81.79754355666627,82.14286041259766,27.79536126738247,18.719999313354492,26.35446191681304,80.06416698874244,79.71428680419922,27.860126495361328,18.777999877929688,26.54078483581543,80.47260284423828,81.6500015258789,4931.81005859375,207828000,76794000,49234000,24215000,58306500,79.79817642211914,81.2351777963511,50.0556639910473,0.4845726087104225,0.7553077011953006,1.5809567687700572,28.187392158508302,28.01199702316447,53.12974117502844,0.06571737067505268,0.09478068125836688,0.5251633945826941,18.857330017089843,18.748885906997213,56.06404975267692,0.166831519864175,0.16881756550527718,0.36854132702282977,64.70914283752441,65.0980912481659,74.25165732400066,3.366253541733485,1.1364615447046964,2.1012041207510483,27.56916976928711,27.387520773450213,45.02064683733551,-0.22510345450378821,-0.12175136747925268,0.4862594610693468
2015-04-20,28.043257616383126,18.927499771118164,26.591103986317723,81.22970667762179,81.78571319580078,28.612742196487645,19.597000122070312,27.19142865129718,82.83358055377165,82.30428314208984,27.953926200723096,18.850000381469727,26.571175770779824,80.93084526453542,80.38143157958984,28.496612548828125,19.475500106811523,27.128156661987305,82.7738037109375,81.05571746826172,4994.60009765625,188217200,100322000,38508000,28796800,30766400,79.94720703125,81.33444398438893,54.73063296893537,0.5170346429137282,0.7076530895389861,1.6069574667955009,28.221605987548827,28.04326254094922,56.302840459571,0.08946144284700353,0.0937168335760942,0.5327451381341483,18.872950019836427,18.795764242469104,60.768285068158434,0.19303958836901813,0.17366197007802536,0.3835566242600896,65.04765724182128,66.12761552043014,73.21059081926485,4.080797032415404,1.7253286422468381,2.095259035476013,27.58381664276123,27.370787604968736,48.89522921946881,-0.2108978347414059,-0.1395806609316833,0.4917389395497603
2015-04-21,28.608276422917974,19.565500259399414,27.216836954716246,83.6803471748477,81.23428344726562,28.630607145708005,19.729999542236328,27.28957323385954,84.16848040526637,81.48428344726562,28.288916076860733,19.34000015258789,27.012577488616333,83.22209856664789,79.80000305175781,28.34251594543457,19.55900001525879,27.047948837280273,83.30179595947266,80.06285858154297,5014.10009765625,129740400,92870000,29128000,27171900,15925700,80.12951065063477,81.46136991826529,55.71453082514816,0.5786947676808012,0.6818614251673492,1.599881441046613,28.257249069213866,28.06256921220634,55.364107548738176,0.09475223823412549,0.09392391450770046,0.526376669157919,18.889850006103515,18.84500526006844,61.28167865089195,0.21803405538291898,0.18253638713900408,0.3837713831063679,65.37931442260742,67.02666345985678,71.47852415544645,4.514917325804973,2.283246378958465,2.081559747477073,27.59282398223877,27.349959297375932,48.413263097239,-0.20376302653107814,-0.15241713405156226,0.4845808330728751
2015-04-22,28.360379898256962,19.595500946044922,27.054923022618095,83.99912736128165,80.21142578125,28.780235297985456,19.714000701904297,27.45048841685081,84.41752726418046,80.71286010742188,28.21075077059283,19.399999618530273,26.968237373747915,83.33167881136761,79.5442886352539,28.724403381347656,19.489999771118164,27.359817504882812,84.30794525146484,79.66857147216797,5035.169921875,150618000,69494000,31806000,45548000,12089700,80.33253479003906,81.64501993976204,57.53400153229702,0.7006717916580101,0.6856234984654813,1.5837431031686529,28.297001457214357,28.10526819086062,57.19382375556275,0.12828160571016056,0.10079545274819249,0.5278135977657425,18.909090003967286,18.886617809168424,60.603724470604526,0.22962760344945465,0.1919546304010942,0.3814457064486231,65.70677154541016,67.84227042839298,70.79048384945642,4.7721349107520155,2.781024085317175,2.0511268049667697,27.61265209197998,27.350595310763474,50.38060461680472,-0.17097257907570906,-0.15612822305639162,0.48450317340720905
2015-04-23,28.652944501438206,19.510499954223633,27.42109592203492,83.77996103933073,79.65571594238281,29.12639813348207,19.5939998626709,27.95715276826914,85.26428880675286,80.34285736083984,28.617211251700112,19.3075008392334,27.404655048849566,82.09639739990234,78.9557113647461,28.95890235900879,19.499500274658203,27.772321701049805,82.09639739990234,79.86571502685547,5056.06005859375,183083600,159600000,78184000,73728100,12687500,80.47638534545898,81.6741410662227,52.61837974570103,0.6118332007273892,0.6708654389178629,1.6365480466247149,28.3311706161499,28.160341362999212,58.28017637599751,0.17179562567477547,0.11499548733350909,0.5271927072329496,18.926080017089845,18.92615861339357,60.66570571710095,0.23685190374466814,0.20093408506980898,0.378280817014919,66.00708587646484,68.61797653151959,70.93519399926213,4.935001907187001,3.21181964969114,2.028994111337669,27.629889602661134,27.377803464975496,52.84143760517056,-0.11042733446258524,-0.14698804533763035,0.4882642430731796
